Item Name,Price,painting,pet,green,stone,image,wood,blue,comes,process,ship,photos,days,send,ring,around,bag,inside,additional,two,cut,via,shipped,original,custom,beautiful,first,thank,set,work,water,box,hand,piece,within,create,quality,gold,leather,wedding,sterling,way,unique,photo
Summer Vacation Beach Shirt  Beach Shirt  Personalized  Boy Summer Shirt  Boy Beach Shirt  Toddler Clothes  Boy Clothes,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Disney Missy Mouse Fabric Decal   Removable   No Damage to walls   Repostionalable   Soft Fabric    Soft  Vibrant   Best Selling Items,27.09,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
happy shittiest coffee mug Popular right now Quarantine Birthday Gift Funny Birthday Mug top selling item best trending now best bitches,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Farmhouse Kitchen Crochet Cotton Placemats  Country Sage Greens and Yellows Table Mat  Rectangle Place Mat  Farmhouse Decor  Best Selling,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUNTERS   WELCOME   Paper Lustre Print  man cave  best selling items  gifts for men  gifts for him  for husband  most sold item  for hunters,27,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Gold hamsa hand  Beaded Evil Eye green embroidered brooch  Protection amulet,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Behind Ever Successful Woman Rustic Signs  Mothers Day Gift Ideas  Wine Gifts  Dog Lover Gift  Boss Lady Sign  Boss Babe Sign Inspirational,22.39,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Funny Unicorn Sisters Best Friends Horse Tumbler     Glitter Dipped Tumbler   Stainless Steel Tumbler   Personalized Glitter Tumbler,33.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Just a good nurse with a hood play list  nurse shirts  tops and tees  womens tee  nurse graduation gift  coworker birthday gift  Nurse tee,19.53,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
April birthstone necklace  Herkimer diamond necklace  Raw Herkimer diamond  Raw diamond necklace  Third eye chakra  Crown chakra,26.31,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
Moon Phase Moon Phases Astronomy Beach Towels Beach Blanket Yoga Towel Top Selling Items Best Seller Esoteric Pagan Gifts Wiccan Gifts,45,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
Angel Mercury  Art  Print  Face Mask  Best Selling item,15.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Saint patrick s day mug   Little Miss lucky charm   shamrock lucky mug   funny irish mug   four leaf clover   trending now mug  best selling,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1st anniversary gift  care package  bridesmaid box  bridesmaid gift box  best selling items  mindfulness gift  best friend gift  beeswax,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
Trump Mug Mom Gifts for Women Funny Mom Gift for Her Gifts for New Mom New Mom Gift Donald Trump Best Selling Items,13.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Custom I m the big sister shirt  pregnancy announcement shirt  pregnancy reveal to grandparents  big sister shirt announcement  best selling,12.79,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
JOYFUL SUMMER ART Original Painting whimsical woman pink balloons rural landscape windy day summer spring best selling art etsy etsay ety,29.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Eye Sleep Mask Buddhas Navy Cotton Travel Meditation Vacation Relax Slumber Sitting Mindfulness Blackout UK Made Gift Best Selling Item,11.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wave Print Wave wall art Digital Print Art Print Printable Art Printable Photography Ocean Print Best selling items large ocean wall art,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
Best Mom Ever SVG Mother s Day Clipart SVG Design for T Shirts  Mugs   Mom Quotes Saying Gift idea from Kids   Best Selling Items,2.84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eye Sleep Mask Soft Cotton Hearts Design Love Sweetheart Gift Blackout Travel Engagement Relax UK Made Valentine Best Selling Item,10.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Set of 2 prints Wave Print Wave wall art Digital Print Art Print Printable Photography Ocean Print Best selling items large ocean wall art,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Funny Birthday Card  Over The Hill Party  50th Birthday  60th Birthday  Birthday Gifts for Women  Funny Gifts for Men  Best Friend Card,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Trump Uncle Shirt   Gifts for Men   Funny Uncle Gift for Him   Gifts for New Uncle   New Uncle Gift   Donald Trump   Best Selling Items,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Top selling shops PAPER PARTY Supplies category Most popular shops Top selling paper shops Most sold party supplies stores Popular right now,5.99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Kindness Shirt For Women   Be Kind Shirt For Teachers   Kindness is Contagious   School Counselor Be Kind Shirt   Choose Kind T Shirt,22.49,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Left Handed Planner  Fauxdori A6 Planner Cover  Refillable Leather Journal  Travelers Notebook A6  Personalized Journal  Christmas Day Gift,31.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tesla Baseball Cap Trucker Hat Adjustable Men Women Best Selling Items,23.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Garden Marker  How Lovely is the Silence Of Growing Things  Plant Label Sign,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Patchwork Skirt Plus Size 2X 3X Hippie Skirt Best Selling Women s size 22 24 26 Sriracha T shirt Twinkle Skirts from twinklewear,79.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
lemon rosemary   hand   body soap bar   organic vegan zero waste cleanser,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Best Selling Item 20 mm Double Horn Crescent  Buffalo horn  carving  Bracelet DRILLED  jewelry making supplies  S6572 5 mm thickness,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Best Dog Dad Ever   Engraved Polar Camel Dog Dad Travel Mug Cup  Animal Lover Gift  Gifts For Him  Dog Love Mug Cup  Dog Lover Gift For Him,25.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
turtle dove keychain mothers day gift  key chains for women  graduation gift  grandma gift  best selling items  stocking stuffer  keychain,12.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Night Light Lamp Modern Design   White Origami Lampshade   Suspension Luminaire Papier Mache   Abat Jour Lampe Papier,139,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Periodt Shirt  Gift Items  Graphic Tees,23.5,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Funny Cat Signs  Crazy Cat Lady Gifts  Rescue Cat Lover Gift for Women  Persian Cat Art  Maine Coon Art  Siamese Cat Art  Sphynx Mom  Best,24,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
Folded Book Art   Breathe   Unique Present   Book Lover   Yoga Meditation   Best Friend Gift   Book Folding  Origami   Zen Meditation,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Essential sweatshirt  nurse sweatshirt  heroes of 2020 shirt  essential worker sweatshirt  nurse gift  doctor sweatshirt  EMT sweatshirt,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friendship Necklace   Infinity Best Friend Symbol   Gift Birthday 30th 35th 65th Sisters Mother Daughter Best Friends Reunion Girls Trip,65,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
Women s Motivational  Hitch Bitches  Trendy Camping Adventure Racerback Tank Top   Traveling Camper Shirt   RV Gift,26.99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Bowie s Universe  David Bowie  Space Odyssey  Digital Design  Print  Face Mask  Best Selling item,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Men s Polo shirt  Men s superhero shirt  DC polo shirt  Men s superhero polo shirt  JLA Shirt  Green Arrow shirt  Batman Polo  Superman,34.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Unfinished wood earrings blank cutouts  Beaded earrings Blanks  Teardrop earrings  Wood Jewelry Blanks  Best selling items wood  most sold ,3.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Archangel Michael Guardian Angel Catholic Art Beach Towels Beach Blanket Yoga Towel Top Selling Items Best Seller Esoteric Pagan Gifts,45,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
Camouflage Camo Face Mask Dust Mask Social Distancing Best Seller 90s Hip Hop Clothing Military Army Wife Army Mom Top Selling Items,16,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0
Copper Wallet Insert   Customized personal messages   Husband  Boyfriend Gift 7 Year  Father s day Gift  Personalized Anniversary Gift,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Cerebral palsy  In this family no one fights alone tee  sublimation shirt,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This is Us our life story home farmhouse wall home decor hanging black ivory hand painted wooden sign,13.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
wall textile wall art kits  woven wall hanging tassel  wandteppich  tapestry wall hanging  best selling items handmade  macrame headboard,907.37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Red Truck Christmas Pillow   Black Friday Sale   Embroidered Truck pillow cover   Christmas pillow cover   Burlap pillows  Red Truck decor,39.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sloth Ring Dish   Sloth Home Decor  Sloth Jewelry Dish  Gift for Him  Gift for Her  Gift for Teens  Bridesmaids Gifts  Beach Trinket  Sloths,27.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
But First Chai But First Tea Kitchen Decor Tea Printable Wall Art Digital Download Home Decor Wall Art Tea Print Tea Sign Best Selling Items,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Dads Coffee  Best Selling Items  Gifts for Dad  Father Gift  Funny Gift for Dad  Unique Gifts  Christmas Present Ideas  Dad Gifts,10.45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Bulk Discounts  Employee Gift  Promotional Products  Company Gifts  Christmas Gifts  Promotional Items  Corporate Gifts Corporate Promotions,8.99,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Shot doctor brooch Red white Syringe jewelry brooch Shot injection gift doctor pin Syringe gift brooch for doctor Best selling items,42.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Look at me pregnancy announcement shirt  funny mom to be shirt  new mom gift  expecting mom shirt  funny pregnancy shirt  maternity shirt,16.14,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Safari animals inspirational quotes prints set of 3  be smart quotes wall art  be curious kids playroom decor  classroom decor  best selling,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
Love Paw Print   Engraved Polar Camel Stainless Steel Travel Mug Cup  Animal Lover Gift  Gifts For Her  Love Mug Cup  Travel Mug With Lid,25.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ladies Wrap Bracelet   Custom Boho Wrap Bracelet   Everyday Bracelet   Stackable Bracelet   Best Boho wrap Bracelet   Choose FOUR Charms,45.95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
Bookish Gifts Literary Gifts Mini Skirt Pin Up Dress Bookworm Writer Gifts Author Gift Rave Wear Rave Outfit Best Seller Top Selling Items,50,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0
Paws Down The Best Mom Ever   Engraved Dog Mom Travel Mug Cup  Animal Lover Gift  Gifts For Mom Of Dogs  Dog Mom Mug Cup,25.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Personalized Croatia Honeymoon Picture Frame  Wedding Gift  Wedding Photo Frame  Honeymoon Gift  Croatia Honeymoon  Best Selling Items,29.99,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
BEST SELLING Outer Banks 3D Nautical Chart Wall Clock  3D Wood Maps  Carved Lake Art Wood Clock  Unique Personalized Gifts  Coastal Decor,107.1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0
Rose Gold Earrings  pinecone earrings  Tiny Jewelry  dainty gold earrings  gifts for her  best friend gifts  minimalist  best selling item,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Wood earring blanks  Unfinished wooden earrings  Best selling items wood  Blank wood sign  Jewelry making accessories  Fall wood crafts ,3.38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ocean Creatures Girl Bib Under the Sea Cake Smash Baby Girl Bib Toddler Pocket Bib Best Selling Items Whales  Octopus  Fish,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EASY AIR Blend Essential Oil Samples For Lava Bead Diffuser Jewelry  Teen Girl Gift    Mom Birthday Gift  Meditation GiftBest Selling Items,1.51,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0
Purple Rustic Mason Jar Bridal Shower Invitation  Country invite  Flower Invitation  Bridal Boho floral Watercolor  Template  You edit DIY,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0
Art Nouveau Alphnse Mucha Zodiac Psychic Beach Towels Beach Blanket Yoga Towel Top Selling Items Best Seller Esoteric Pagan Gifts,45,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
The EMILY BRONTE Gift Box Handmade Shea Butter Soap   Upcycled Vintage China Soap Dish Unique Gifts Best Selling Items For Her Self Care Box,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
Ancient Egypt Egyptian Revival Beach Towels Beach Blanket Yoga Towel Top Selling Items Best Seller Esoteric Pagan Gifts Wiccan Gifts,45,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
Ancient Egypt Egyptian Revival Beach Towels Beach Blanket Yoga Towel Top Selling Items Best Seller Esoteric Pagan Gifts Wiccan Gifts,45,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
I am an Amazing Teacher Mug with Color Inside   Great for Teacher Appreciation Week,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shhh  I m Watching The Bachelor   The Bachelor   Bachelor Nation Wine Glass   Wine Glass   Friend Gift   Custom Glass   Viewing Party   Wine,10.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
Are you In A Bad Mood    MATURE  Engraved Tumbler  Funny Travel Mug  Vulgar Adult Gifts  Vulgar Best Friend Gift Mug  Adult Mug Gift,25.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Western Cowgirl Plus Size Skirt Women s 1X 2X Wide Waistband T Shirt Skirts Top Selling Items Twinkle Skirts Best Selling Shop Twinklewear,74.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
30th birthday gift for her  leather bracelet for women  modern best selling item for girls from  contemporary everyday jewelry,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0
Leopard floral stripe  infant gown  black and white stripes  baby girl gown  baby shower  boutique gown  going home outfit  best selling,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freesize boho patchwork skirt  various styles  BEST SELLING ITEM  ,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Wood Burned deep in  Prayer Wall plaque,21.69,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
Night Nurse   Engraved Personalized Nursing Tumbler With Name  Night Nurse Gift  Nurse Tumbler With Name  Nurse Graduation Gift For Her,25.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Antique brass tone Brass bead 10 Pcs 20x5mm  hole 1 3mm   bab1 3 OZ806,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turquoise Bracelet  Leather Bracelet for Women  Silver Charm  Boho Hippie Bracelet  Genuine Leather Cuff Jewelry,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
let s talk about serial killers  funny cup  true crime mug  SSDGM mug  my favorite Murderino  coffee gift  best selling  camp mug,17.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
bible verse t shirt  Christian gifts for women  faith t shirts for women  Christian t shirts  gift for mom  faith based shirt  faith based t,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop Asking    MATURE  Engraved Tumbler  Insulated Travel Mug  Funny Travel Mug  Vulgar Adult Gifts  Adult Mug  Best Friend Gift  Bitch Mug,25.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zombie faux stained glass solar power lid and lights  Halloween decor  goth decor  mason jar luminaries  horror decor  best selling,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
St  Lucia Honeymoon Photo Album  St  Lucia Wedding Gift  Wedding Photo Album  Honeymoon Gift  St  Lucia Honeymoon  Best Selling Items,85.99,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
Star Map Constellation Zodiac Beach Towels Beach Blanket Yoga Towel Top Selling Items Best Seller Esoteric Pagan Gifts Wiccan Gifts Gemini,45,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0
Yoga Skirt Women s Medium Large Size Above the Knee One of a Kind T Shirt Skirt hippie best selling Etsy shop Twinklewear,54.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Camping Metal Sign   It s All Good In The Trailer Hood Sign   Camper Sign   Outdoor Decor,17.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chinese crested dog Felt brooch Needle felted animal Miniature Personalized Pet  Miniature animal  Personalized Gift Tiny animal,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
